country1,country2,code1,code2,visa_type,lat2,lng2,lat1,lng1
Bolivia,Albania,BOL,ALB,4,41.3275,19.8189,-16.498,-68.15
Bolivia,Albania,BOL,ALB,4,41.3275,19.8189,-19.041,-65.2595
Bolivia,Algeria,BOL,DZA,4,36.7631,3.0506,-16.498,-68.15
Bolivia,Algeria,BOL,DZA,4,36.7631,3.0506,-19.041,-65.2595
Bolivia,Andorra,BOL,,4,42.5,1.5165,-16.498,-68.15
Bolivia,Andorra,BOL,,4,42.5,1.5165,-19.041,-65.2595
Bolivia,Angola,BOL,AGO,4,-8.8383,13.2344,-16.498,-68.15
Bolivia,Angola,BOL,AGO,4,-8.8383,13.2344,-19.041,-65.2595
Bolivia,Argentina,BOL,ARG,0,-34.6025,-58.3975,-16.498,-68.15
Bolivia,Argentina,BOL,ARG,0,-34.6025,-58.3975,-19.041,-65.2595
Bolivia,Armenia,BOL,ARM,1,40.1812,44.5136,-16.498,-68.15
Bolivia,Armenia,BOL,ARM,1,40.1812,44.5136,-19.041,-65.2595
Bolivia,Australia,BOL,AUS,3,-35.283,149.129,-16.498,-68.15
Bolivia,Australia,BOL,AUS,3,-35.283,149.129,-19.041,-65.2595
Bolivia,Austria,BOL,AUT,4,48.2,16.3666,-16.498,-68.15
Bolivia,Austria,BOL,AUT,4,48.2,16.3666,-19.041,-65.2595
Bolivia,Azerbaijan,BOL,AZE,4,40.3953,49.8622,-16.498,-68.15
Bolivia,Azerbaijan,BOL,AZE,4,40.3953,49.8622,-19.041,-65.2595
Bolivia,Bahrain,BOL,,1,26.2361,50.5831,-16.498,-68.15
Bolivia,Bahrain,BOL,,1,26.2361,50.5831,-19.041,-65.2595
Bolivia,Bangladesh,BOL,BGD,1,23.7231,90.4086,-16.498,-68.15
Bolivia,Bangladesh,BOL,BGD,1,23.7231,90.4086,-19.041,-65.2595
Bolivia,Barbados,BOL,,4,13.102,-59.6165,-16.498,-68.15
Bolivia,Barbados,BOL,,4,13.102,-59.6165,-19.041,-65.2595
Bolivia,Belarus,BOL,BLR,4,53.9,27.5666,-16.498,-68.15
Bolivia,Belarus,BOL,BLR,4,53.9,27.5666,-19.041,-65.2595
Bolivia,Belgium,BOL,BEL,4,50.8333,4.3333,-16.498,-68.15
Bolivia,Belgium,BOL,BEL,4,50.8333,4.3333,-19.041,-65.2595
Bolivia,Belize,BOL,BLZ,4,17.252,-88.7671,-16.498,-68.15
Bolivia,Belize,BOL,BLZ,4,17.252,-88.7671,-19.041,-65.2595
Bolivia,Benin,BOL,BEN,4,6.4833,2.6166,-16.498,-68.15
Bolivia,Benin,BOL,BEN,4,6.4833,2.6166,-19.041,-65.2595
Bolivia,Benin,BOL,BEN,4,6.4,2.52,-16.498,-68.15
Bolivia,Benin,BOL,BEN,4,6.4,2.52,-19.041,-65.2595
Bolivia,Bhutan,BOL,BTN,4,27.473,89.639,-16.498,-68.15
Bolivia,Bhutan,BOL,BTN,4,27.473,89.639,-19.041,-65.2595
Bolivia,Bolivia,BOL,BOL,5,-16.498,-68.15,-16.498,-68.15
Bolivia,Bolivia,BOL,BOL,5,-16.498,-68.15,-19.041,-65.2595
Bolivia,Bolivia,BOL,BOL,5,-19.041,-65.2595,-16.498,-68.15
Bolivia,Bolivia,BOL,BOL,5,-19.041,-65.2595,-19.041,-65.2595
Bolivia,Botswana,BOL,BWA,4,-24.6463,25.9119,-16.498,-68.15
Bolivia,Botswana,BOL,BWA,4,-24.6463,25.9119,-19.041,-65.2595
Bolivia,Brazil,BOL,BRA,0,-15.7833,-47.9161,-16.498,-68.15
Bolivia,Brazil,BOL,BRA,0,-15.7833,-47.9161,-19.041,-65.2595
Bolivia,Brunei,BOL,BRN,4,4.8833,114.9333,-16.498,-68.15
Bolivia,Brunei,BOL,BRN,4,4.8833,114.9333,-19.041,-65.2595
Bolivia,Bulgaria,BOL,BGR,4,42.6833,23.3167,-16.498,-68.15
Bolivia,Bulgaria,BOL,BGR,4,42.6833,23.3167,-19.041,-65.2595
Bolivia,Burkina Faso,BOL,BFA,4,12.3703,-1.5247,-16.498,-68.15
Bolivia,Burkina Faso,BOL,BFA,4,12.3703,-1.5247,-19.041,-65.2595
Bolivia,Burundi,BOL,BDI,4,-3.3761,29.36,-16.498,-68.15
Bolivia,Burundi,BOL,BDI,4,-3.3761,29.36,-19.041,-65.2595
Bolivia,Cambodia,BOL,KHM,1,11.55,104.9166,-16.498,-68.15
Bolivia,Cambodia,BOL,KHM,1,11.55,104.9166,-19.041,-65.2595
Bolivia,Cameroon,BOL,CMR,4,3.8667,11.5167,-16.498,-68.15
Bolivia,Cameroon,BOL,CMR,4,3.8667,11.5167,-19.041,-65.2595
Bolivia,Canada,BOL,CAN,4,45.4167,-75.7,-16.498,-68.15
Bolivia,Canada,BOL,CAN,4,45.4167,-75.7,-19.041,-65.2595
Bolivia,Central African Republic,BOL,CAF,4,4.3666,18.5583,-16.498,-68.15
Bolivia,Central African Republic,BOL,CAF,4,4.3666,18.5583,-19.041,-65.2595
Bolivia,Chad,BOL,TCD,4,12.1131,15.0491,-16.498,-68.15
Bolivia,Chad,BOL,TCD,4,12.1131,15.0491,-19.041,-65.2595
Bolivia,Chile,BOL,CHL,0,-33.45,-70.667,-16.498,-68.15
Bolivia,Chile,BOL,CHL,0,-33.45,-70.667,-19.041,-65.2595
Bolivia,China,BOL,CHN,4,39.9289,116.3883,-16.498,-68.15
Bolivia,China,BOL,CHN,4,39.9289,116.3883,-19.041,-65.2595
Bolivia,Colombia,BOL,COL,0,4.5964,-74.0833,-16.498,-68.15
Bolivia,Colombia,BOL,COL,0,4.5964,-74.0833,-19.041,-65.2595
Bolivia,Comoros,BOL,,1,-11.7042,43.2402,-16.498,-68.15
Bolivia,Comoros,BOL,,1,-11.7042,43.2402,-19.041,-65.2595
Bolivia,Costa Rica,BOL,CRI,0,9.935,-84.0841,-16.498,-68.15
Bolivia,Costa Rica,BOL,CRI,0,9.935,-84.0841,-19.041,-65.2595
Bolivia,Croatia,BOL,HRV,4,45.8,16,-16.498,-68.15
Bolivia,Croatia,BOL,HRV,4,45.8,16,-19.041,-65.2595
Bolivia,Cuba,BOL,CUB,4,23.132,-82.3642,-16.498,-68.15
Bolivia,Cuba,BOL,CUB,4,23.132,-82.3642,-19.041,-65.2595
Bolivia,Cyprus,BOL,CYP,4,35.1667,33.3666,-16.498,-68.15
Bolivia,Cyprus,BOL,CYP,4,35.1667,33.3666,-19.041,-65.2595
Bolivia,Denmark,BOL,DNK,4,55.6786,12.5635,-16.498,-68.15
Bolivia,Denmark,BOL,DNK,4,55.6786,12.5635,-19.041,-65.2595
Bolivia,Djibouti,BOL,DJI,1,11.595,43.148,-16.498,-68.15
Bolivia,Djibouti,BOL,DJI,1,11.595,43.148,-19.041,-65.2595
Bolivia,Dominica,BOL,,0,15.301,-61.387,-16.498,-68.15
Bolivia,Dominica,BOL,,0,15.301,-61.387,-19.041,-65.2595
Bolivia,Dominican Republic,BOL,DOM,0,18.4701,-69.9001,-16.498,-68.15
Bolivia,Dominican Republic,BOL,DOM,0,18.4701,-69.9001,-19.041,-65.2595
Bolivia,Ecuador,BOL,ECU,0,-0.215,-78.5001,-16.498,-68.15
Bolivia,Ecuador,BOL,ECU,0,-0.215,-78.5001,-19.041,-65.2595
Bolivia,Egypt,BOL,EGY,1,30.05,31.25,-16.498,-68.15
Bolivia,Egypt,BOL,EGY,1,30.05,31.25,-19.041,-65.2595
Bolivia,El Salvador,BOL,SLV,4,13.71,-89.203,-16.498,-68.15
Bolivia,El Salvador,BOL,SLV,4,13.71,-89.203,-19.041,-65.2595
Bolivia,Equatorial Guinea,BOL,GNQ,4,3.75,8.7833,-16.498,-68.15
Bolivia,Equatorial Guinea,BOL,GNQ,4,3.75,8.7833,-19.041,-65.2595
Bolivia,Eritrea,BOL,ERI,4,15.3333,38.9333,-16.498,-68.15
Bolivia,Eritrea,BOL,ERI,4,15.3333,38.9333,-19.041,-65.2595
Bolivia,Estonia,BOL,EST,4,59.4339,24.728,-16.498,-68.15
Bolivia,Estonia,BOL,EST,4,59.4339,24.728,-19.041,-65.2595
Bolivia,Ethiopia,BOL,ETH,4,9.0333,38.7,-16.498,-68.15
Bolivia,Ethiopia,BOL,ETH,4,9.0333,38.7,-19.041,-65.2595
Bolivia,Fiji,BOL,FJI,4,-18.133,178.4417,-16.498,-68.15
Bolivia,Fiji,BOL,FJI,4,-18.133,178.4417,-19.041,-65.2595
Bolivia,Finland,BOL,FIN,4,60.1756,24.9341,-16.498,-68.15
Bolivia,Finland,BOL,FIN,4,60.1756,24.9341,-19.041,-65.2595
Bolivia,France,BOL,FRA,4,48.8667,2.3333,-16.498,-68.15
Bolivia,France,BOL,FRA,4,48.8667,2.3333,-19.041,-65.2595
Bolivia,Gabon,BOL,GAB,3,0.3854,9.458,-16.498,-68.15
Bolivia,Gabon,BOL,GAB,3,0.3854,9.458,-19.041,-65.2595
Bolivia,Georgia,BOL,GEO,3,41.725,44.7908,-16.498,-68.15
Bolivia,Georgia,BOL,GEO,3,41.725,44.7908,-19.041,-65.2595
Bolivia,Germany,BOL,DEU,4,52.5218,13.4015,-16.498,-68.15
Bolivia,Germany,BOL,DEU,4,52.5218,13.4015,-19.041,-65.2595
Bolivia,Ghana,BOL,GHA,4,5.55,-0.2167,-16.498,-68.15
Bolivia,Ghana,BOL,GHA,4,5.55,-0.2167,-19.041,-65.2595
Bolivia,Greece,BOL,GRC,4,37.9833,23.7333,-16.498,-68.15
Bolivia,Greece,BOL,GRC,4,37.9833,23.7333,-19.041,-65.2595
Bolivia,Grenada,BOL,,4,12.0526,-61.7416,-16.498,-68.15
Bolivia,Grenada,BOL,,4,12.0526,-61.7416,-19.041,-65.2595
Bolivia,Guatemala,BOL,GTM,4,14.6211,-90.527,-16.498,-68.15
Bolivia,Guatemala,BOL,GTM,4,14.6211,-90.527,-19.041,-65.2595
Bolivia,Guinea,BOL,GIN,4,9.5315,-13.6802,-16.498,-68.15
Bolivia,Guinea,BOL,GIN,4,9.5315,-13.6802,-19.041,-65.2595
Bolivia,Guinea-Bissau,BOL,GNB,1,11.865,-15.5984,-16.498,-68.15
Bolivia,Guinea-Bissau,BOL,GNB,1,11.865,-15.5984,-19.041,-65.2595
Bolivia,Guyana,BOL,GUY,4,6.802,-58.167,-16.498,-68.15
Bolivia,Guyana,BOL,GUY,4,6.802,-58.167,-19.041,-65.2595
Bolivia,Haiti,BOL,HTI,0,18.541,-72.336,-16.498,-68.15
Bolivia,Haiti,BOL,HTI,0,18.541,-72.336,-19.041,-65.2595
Bolivia,Honduras,BOL,HND,4,14.102,-87.2175,-16.498,-68.15
Bolivia,Honduras,BOL,HND,4,14.102,-87.2175,-19.041,-65.2595
Bolivia,Hungary,BOL,HUN,4,47.5,19.0833,-16.498,-68.15
Bolivia,Hungary,BOL,HUN,4,47.5,19.0833,-19.041,-65.2595
Bolivia,Iceland,BOL,ISL,4,64.15,-21.95,-16.498,-68.15
Bolivia,Iceland,BOL,ISL,4,64.15,-21.95,-19.041,-65.2595
Bolivia,India,BOL,IND,3,28.6,77.2,-16.498,-68.15
Bolivia,India,BOL,IND,3,28.6,77.2,-19.041,-65.2595
Bolivia,Indonesia,BOL,IDN,0,-6.1744,106.8294,-16.498,-68.15
Bolivia,Indonesia,BOL,IDN,0,-6.1744,106.8294,-19.041,-65.2595
Bolivia,Iran,BOL,IRN,0,35.6719,51.4243,-16.498,-68.15
Bolivia,Iran,BOL,IRN,0,35.6719,51.4243,-19.041,-65.2595
Bolivia,Iraq,BOL,IRQ,4,33.3386,44.3939,-16.498,-68.15
Bolivia,Iraq,BOL,IRQ,4,33.3386,44.3939,-19.041,-65.2595
Bolivia,Ireland,BOL,IRL,0,53.3331,-6.2489,-16.498,-68.15
Bolivia,Ireland,BOL,IRL,0,53.3331,-6.2489,-19.041,-65.2595
Bolivia,Israel,BOL,ISR,4,31.7784,35.2066,-16.498,-68.15
Bolivia,Israel,BOL,ISR,4,31.7784,35.2066,-19.041,-65.2595
Bolivia,Italy,BOL,ITA,4,41.896,12.4833,-16.498,-68.15
Bolivia,Italy,BOL,ITA,4,41.896,12.4833,-19.041,-65.2595
Bolivia,Jamaica,BOL,JAM,0,17.9771,-76.7674,-16.498,-68.15
Bolivia,Jamaica,BOL,JAM,0,17.9771,-76.7674,-19.041,-65.2595
Bolivia,Japan,BOL,JPN,4,35.685,139.7514,-16.498,-68.15
Bolivia,Japan,BOL,JPN,4,35.685,139.7514,-19.041,-65.2595
Bolivia,Jordan,BOL,JOR,1,31.95,35.9333,-16.498,-68.15
Bolivia,Jordan,BOL,JOR,1,31.95,35.9333,-19.041,-65.2595
Bolivia,Kazakhstan,BOL,KAZ,4,51.1811,71.4278,-16.498,-68.15
Bolivia,Kazakhstan,BOL,KAZ,4,51.1811,71.4278,-19.041,-65.2595
Bolivia,Kenya,BOL,KEN,3,-1.2833,36.8167,-16.498,-68.15
Bolivia,Kenya,BOL,KEN,3,-1.2833,36.8167,-19.041,-65.2595
Bolivia,Kiribati,BOL,,4,1.3382,173.0176,-16.498,-68.15
Bolivia,Kiribati,BOL,,4,1.3382,173.0176,-19.041,-65.2595
Bolivia,Kuwait,BOL,KWT,4,29.3697,47.9783,-16.498,-68.15
Bolivia,Kuwait,BOL,KWT,4,29.3697,47.9783,-19.041,-65.2595
Bolivia,Kyrgyzstan,BOL,KGZ,4,42.8731,74.5852,-16.498,-68.15
Bolivia,Kyrgyzstan,BOL,KGZ,4,42.8731,74.5852,-19.041,-65.2595
Bolivia,Laos,BOL,LAO,1,17.9667,102.6,-16.498,-68.15
Bolivia,Laos,BOL,LAO,1,17.9667,102.6,-19.041,-65.2595
Bolivia,Latvia,BOL,LVA,4,56.95,24.1,-16.498,-68.15
Bolivia,Latvia,BOL,LVA,4,56.95,24.1,-19.041,-65.2595
Bolivia,Lebanon,BOL,LBN,4,33.872,35.5097,-16.498,-68.15
Bolivia,Lebanon,BOL,LBN,4,33.872,35.5097,-19.041,-65.2595
Bolivia,Lesotho,BOL,LSO,4,-29.3167,27.4833,-16.498,-68.15
Bolivia,Lesotho,BOL,LSO,4,-29.3167,27.4833,-19.041,-65.2595
Bolivia,Liberia,BOL,LBR,4,6.3106,-10.8048,-16.498,-68.15
Bolivia,Liberia,BOL,LBR,4,6.3106,-10.8048,-19.041,-65.2595
Bolivia,Libya,BOL,LBY,4,32.8925,13.18,-16.498,-68.15
Bolivia,Libya,BOL,LBY,4,32.8925,13.18,-19.041,-65.2595
Bolivia,Liechtenstein,BOL,,4,47.1337,9.5167,-16.498,-68.15
Bolivia,Liechtenstein,BOL,,4,47.1337,9.5167,-19.041,-65.2595
Bolivia,Lithuania,BOL,LTU,4,54.6834,25.3166,-16.498,-68.15
Bolivia,Lithuania,BOL,LTU,4,54.6834,25.3166,-19.041,-65.2595
Bolivia,Luxembourg,BOL,LUX,4,49.6117,6.13,-16.498,-68.15
Bolivia,Luxembourg,BOL,LUX,4,49.6117,6.13,-19.041,-65.2595
Bolivia,Macedonia,BOL,MKD,4,42,21.4335,-16.498,-68.15
Bolivia,Macedonia,BOL,MKD,4,42,21.4335,-19.041,-65.2595
Bolivia,Madagascar,BOL,MDG,1,-18.9166,47.5166,-16.498,-68.15
Bolivia,Madagascar,BOL,MDG,1,-18.9166,47.5166,-19.041,-65.2595
Bolivia,Malawi,BOL,MWI,1,-13.9833,33.7833,-16.498,-68.15
Bolivia,Malawi,BOL,MWI,1,-13.9833,33.7833,-19.041,-65.2595
Bolivia,Malaysia,BOL,MYS,0,3.1667,101.7,-16.498,-68.15
Bolivia,Malaysia,BOL,MYS,0,3.1667,101.7,-19.041,-65.2595
Bolivia,Maldives,BOL,,1,4.1667,73.4999,-16.498,-68.15
Bolivia,Maldives,BOL,,1,4.1667,73.4999,-19.041,-65.2595
Bolivia,Mali,BOL,MLI,4,12.65,-8,-16.498,-68.15
Bolivia,Mali,BOL,MLI,4,12.65,-8,-19.041,-65.2595
Bolivia,Malta,BOL,,4,35.8997,14.5147,-16.498,-68.15
Bolivia,Malta,BOL,,4,35.8997,14.5147,-19.041,-65.2595
Bolivia,Marshall Islands,BOL,,4,7.103,171.38,-16.498,-68.15
Bolivia,Marshall Islands,BOL,,4,7.103,171.38,-19.041,-65.2595
Bolivia,Mauritania,BOL,MRT,1,18.0864,-15.9753,-16.498,-68.15
Bolivia,Mauritania,BOL,MRT,1,18.0864,-15.9753,-19.041,-65.2595
Bolivia,Mauritius,BOL,,1,-20.1666,57.5,-16.498,-68.15
Bolivia,Mauritius,BOL,,1,-20.1666,57.5,-19.041,-65.2595
Bolivia,Mexico,BOL,MEX,4,19.4424,-99.131,-16.498,-68.15
Bolivia,Mexico,BOL,MEX,4,19.4424,-99.131,-19.041,-65.2595
Bolivia,Moldova,BOL,MDA,4,47.005,28.8577,-16.498,-68.15
Bolivia,Moldova,BOL,MDA,4,47.005,28.8577,-19.041,-65.2595
Bolivia,Monaco,BOL,,4,43.7396,7.4069,-16.498,-68.15
Bolivia,Monaco,BOL,,4,43.7396,7.4069,-19.041,-65.2595
Bolivia,Mongolia,BOL,MNG,4,47.9167,106.9166,-16.498,-68.15
Bolivia,Mongolia,BOL,MNG,4,47.9167,106.9166,-19.041,-65.2595
Bolivia,Montenegro,BOL,MNE,4,42.466,19.2663,-16.498,-68.15
Bolivia,Montenegro,BOL,MNE,4,42.466,19.2663,-19.041,-65.2595
Bolivia,Morocco,BOL,MAR,4,34.0253,-6.8361,-16.498,-68.15
Bolivia,Morocco,BOL,MAR,4,34.0253,-6.8361,-19.041,-65.2595
Bolivia,Mozambique,BOL,MOZ,1,-25.9553,32.5892,-16.498,-68.15
Bolivia,Mozambique,BOL,MOZ,1,-25.9553,32.5892,-19.041,-65.2595
Bolivia,Namibia,BOL,NAM,4,-22.57,17.0835,-16.498,-68.15
Bolivia,Namibia,BOL,NAM,4,-22.57,17.0835,-19.041,-65.2595
Bolivia,Nepal,BOL,NPL,1,27.7167,85.3166,-16.498,-68.15
Bolivia,Nepal,BOL,NPL,1,27.7167,85.3166,-19.041,-65.2595
Bolivia,Netherlands,BOL,NLD,4,52.35,4.9166,-16.498,-68.15
Bolivia,Netherlands,BOL,NLD,4,52.35,4.9166,-19.041,-65.2595
Bolivia,Netherlands,BOL,NLD,4,52.08,4.27,-16.498,-68.15
Bolivia,Netherlands,BOL,NLD,4,52.08,4.27,-19.041,-65.2595
Bolivia,New Zealand,BOL,NZL,4,-41.3,174.7833,-16.498,-68.15
Bolivia,New Zealand,BOL,NZL,4,-41.3,174.7833,-19.041,-65.2595
Bolivia,Nicaragua,BOL,NIC,1,12.153,-86.2685,-16.498,-68.15
Bolivia,Nicaragua,BOL,NIC,1,12.153,-86.2685,-19.041,-65.2595
Bolivia,Niger,BOL,NER,4,13.5167,2.1167,-16.498,-68.15
Bolivia,Niger,BOL,NER,4,13.5167,2.1167,-19.041,-65.2595
Bolivia,Nigeria,BOL,NGA,4,9.0833,7.5333,-16.498,-68.15
Bolivia,Nigeria,BOL,NGA,4,9.0833,7.5333,-19.041,-65.2595
Bolivia,Norway,BOL,NOR,4,59.9167,10.75,-16.498,-68.15
Bolivia,Norway,BOL,NOR,4,59.9167,10.75,-19.041,-65.2595
Bolivia,Oman,BOL,OMN,1,23.6133,58.5933,-16.498,-68.15
Bolivia,Oman,BOL,OMN,1,23.6133,58.5933,-19.041,-65.2595
Bolivia,Pakistan,BOL,PAK,4,33.7,73.1666,-16.498,-68.15
Bolivia,Pakistan,BOL,PAK,4,33.7,73.1666,-19.041,-65.2595
Bolivia,Palau,BOL,,1,7.5,134.6242,-16.498,-68.15
Bolivia,Palau,BOL,,1,7.5,134.6242,-19.041,-65.2595
Bolivia,Panama,BOL,PAN,0,8.968,-79.533,-16.498,-68.15
Bolivia,Panama,BOL,PAN,0,8.968,-79.533,-19.041,-65.2595
Bolivia,Papua New Guinea,BOL,PNG,4,-9.4647,147.1925,-16.498,-68.15
Bolivia,Papua New Guinea,BOL,PNG,4,-9.4647,147.1925,-19.041,-65.2595
Bolivia,Paraguay,BOL,PRY,0,-25.2964,-57.6415,-16.498,-68.15
Bolivia,Paraguay,BOL,PRY,0,-25.2964,-57.6415,-19.041,-65.2595
Bolivia,Peru,BOL,PER,0,-12.048,-77.0501,-16.498,-68.15
Bolivia,Peru,BOL,PER,0,-12.048,-77.0501,-19.041,-65.2595
Bolivia,Philippines,BOL,PHL,0,14.6042,120.9822,-16.498,-68.15
Bolivia,Philippines,BOL,PHL,0,14.6042,120.9822,-19.041,-65.2595
Bolivia,Poland,BOL,POL,4,52.25,21,-16.498,-68.15
Bolivia,Poland,BOL,POL,4,52.25,21,-19.041,-65.2595
Bolivia,Portugal,BOL,PRT,4,38.7227,-9.1449,-16.498,-68.15
Bolivia,Portugal,BOL,PRT,4,38.7227,-9.1449,-19.041,-65.2595
Bolivia,Qatar,BOL,QAT,4,25.2866,51.533,-16.498,-68.15
Bolivia,Qatar,BOL,QAT,4,25.2866,51.533,-19.041,-65.2595
Bolivia,Romania,BOL,ROU,4,44.4334,26.0999,-16.498,-68.15
Bolivia,Romania,BOL,ROU,4,44.4334,26.0999,-19.041,-65.2595
Bolivia,Russia,BOL,RUS,0,55.7522,37.6155,-16.498,-68.15
Bolivia,Russia,BOL,RUS,0,55.7522,37.6155,-19.041,-65.2595
Bolivia,Rwanda,BOL,RWA,4,-1.9536,30.0605,-16.498,-68.15
Bolivia,Rwanda,BOL,RWA,4,-1.9536,30.0605,-19.041,-65.2595
Bolivia,Saint Lucia,BOL,,1,14.002,-61,-16.498,-68.15
Bolivia,Saint Lucia,BOL,,1,14.002,-61,-19.041,-65.2595
Bolivia,Samoa,BOL,,1,-13.8415,-171.7386,-16.498,-68.15
Bolivia,Samoa,BOL,,1,-13.8415,-171.7386,-19.041,-65.2595
Bolivia,San Marino,BOL,,4,43.9172,12.4667,-16.498,-68.15
Bolivia,San Marino,BOL,,4,43.9172,12.4667,-19.041,-65.2595
Bolivia,Saudi Arabia,BOL,SAU,4,24.6408,46.7727,-16.498,-68.15
Bolivia,Saudi Arabia,BOL,SAU,4,24.6408,46.7727,-19.041,-65.2595
Bolivia,Senegal,BOL,SEN,4,14.7158,-17.4731,-16.498,-68.15
Bolivia,Senegal,BOL,SEN,4,14.7158,-17.4731,-19.041,-65.2595
Bolivia,Serbia,BOL,SRB,0,44.8186,20.468,-16.498,-68.15
Bolivia,Serbia,BOL,SRB,0,44.8186,20.468,-19.041,-65.2595
Bolivia,Seychelles,BOL,,1,-4.6166,55.45,-16.498,-68.15
Bolivia,Seychelles,BOL,,1,-4.6166,55.45,-19.041,-65.2595
Bolivia,Sierra Leone,BOL,SLE,4,8.47,-13.2342,-16.498,-68.15
Bolivia,Sierra Leone,BOL,SLE,4,8.47,-13.2342,-19.041,-65.2595
Bolivia,Singapore,BOL,,0,1.293,103.8558,-16.498,-68.15
Bolivia,Singapore,BOL,,0,1.293,103.8558,-19.041,-65.2595
Bolivia,Slovakia,BOL,SVK,4,48.15,17.117,-16.498,-68.15
Bolivia,Slovakia,BOL,SVK,4,48.15,17.117,-19.041,-65.2595
Bolivia,Slovenia,BOL,SVN,4,46.0553,14.515,-16.498,-68.15
Bolivia,Slovenia,BOL,SVN,4,46.0553,14.515,-19.041,-65.2595
Bolivia,Solomon Islands,BOL,SLB,4,-9.438,159.9498,-16.498,-68.15
Bolivia,Solomon Islands,BOL,SLB,4,-9.438,159.9498,-19.041,-65.2595
Bolivia,Somalia,BOL,SOM,1,2.0667,45.3667,-16.498,-68.15
Bolivia,Somalia,BOL,SOM,1,2.0667,45.3667,-19.041,-65.2595
Bolivia,South Africa,BOL,ZAF,0,-25.7069,28.2294,-16.498,-68.15
Bolivia,South Africa,BOL,ZAF,0,-25.7069,28.2294,-19.041,-65.2595
Bolivia,South Africa,BOL,ZAF,0,-29.12,26.2299,-16.498,-68.15
Bolivia,South Africa,BOL,ZAF,0,-29.12,26.2299,-19.041,-65.2595
Bolivia,South Africa,BOL,ZAF,0,-33.92,18.435,-16.498,-68.15
Bolivia,South Africa,BOL,ZAF,0,-33.92,18.435,-19.041,-65.2595
Bolivia,South Sudan,BOL,SDS,4,4.83,31.58,-16.498,-68.15
Bolivia,South Sudan,BOL,SDS,4,4.83,31.58,-19.041,-65.2595
Bolivia,Spain,BOL,ESP,4,40.4,-3.6834,-16.498,-68.15
Bolivia,Spain,BOL,ESP,4,40.4,-3.6834,-19.041,-65.2595
Bolivia,Sri Lanka,BOL,LKA,2,6.932,79.8578,-16.498,-68.15
Bolivia,Sri Lanka,BOL,LKA,2,6.932,79.8578,-19.041,-65.2595
Bolivia,Sri Lanka,BOL,LKA,2,6.9,79.95,-16.498,-68.15
Bolivia,Sri Lanka,BOL,LKA,2,6.9,79.95,-19.041,-65.2595
Bolivia,Sudan,BOL,SDN,4,15.5881,32.5342,-16.498,-68.15
Bolivia,Sudan,BOL,SDN,4,15.5881,32.5342,-19.041,-65.2595
Bolivia,Suriname,BOL,SUR,1,5.835,-55.167,-16.498,-68.15
Bolivia,Suriname,BOL,SUR,1,5.835,-55.167,-19.041,-65.2595
Bolivia,Swaziland,BOL,SWZ,4,-26.3167,31.1333,-16.498,-68.15
Bolivia,Swaziland,BOL,SWZ,4,-26.3167,31.1333,-19.041,-65.2595
Bolivia,Swaziland,BOL,SWZ,4,-26.4667,31.2,-16.498,-68.15
Bolivia,Swaziland,BOL,SWZ,4,-26.4667,31.2,-19.041,-65.2595
Bolivia,Sweden,BOL,SWE,4,59.3508,18.0973,-16.498,-68.15
Bolivia,Sweden,BOL,SWE,4,59.3508,18.0973,-19.041,-65.2595
Bolivia,Switzerland,BOL,CHE,4,46.9167,7.467,-16.498,-68.15
Bolivia,Switzerland,BOL,CHE,4,46.9167,7.467,-19.041,-65.2595
Bolivia,Syria,BOL,SYR,4,33.5,36.3,-16.498,-68.15
Bolivia,Syria,BOL,SYR,4,33.5,36.3,-19.041,-65.2595
Bolivia,Tajikistan,BOL,TJK,4,38.56,68.7739,-16.498,-68.15
Bolivia,Tajikistan,BOL,TJK,4,38.56,68.7739,-19.041,-65.2595
Bolivia,Tanzania,BOL,TZA,1,-6.1833,35.75,-16.498,-68.15
Bolivia,Tanzania,BOL,TZA,1,-6.1833,35.75,-19.041,-65.2595
Bolivia,Tanzania,BOL,TZA,1,-6.8,39.2683,-16.498,-68.15
Bolivia,Tanzania,BOL,TZA,1,-6.8,39.2683,-19.041,-65.2595
Bolivia,Thailand,BOL,THA,4,13.75,100.5166,-16.498,-68.15
Bolivia,Thailand,BOL,THA,4,13.75,100.5166,-19.041,-65.2595
Bolivia,Timor-Leste,BOL,,1,-8.5594,125.5795,-16.498,-68.15
Bolivia,Timor-Leste,BOL,,1,-8.5594,125.5795,-19.041,-65.2595
Bolivia,Togo,BOL,TGO,1,6.1319,1.2228,-16.498,-68.15
Bolivia,Togo,BOL,TGO,1,6.1319,1.2228,-19.041,-65.2595
Bolivia,Tonga,BOL,,4,-21.1385,-175.2206,-16.498,-68.15
Bolivia,Tonga,BOL,,4,-21.1385,-175.2206,-19.041,-65.2595
Bolivia,Tunisia,BOL,TUN,4,36.8028,10.1797,-16.498,-68.15
Bolivia,Tunisia,BOL,TUN,4,36.8028,10.1797,-19.041,-65.2595
Bolivia,Turkey,BOL,TUR,0,39.9272,32.8644,-16.498,-68.15
Bolivia,Turkey,BOL,TUR,0,39.9272,32.8644,-19.041,-65.2595
Bolivia,Turkmenistan,BOL,TKM,4,37.95,58.3833,-16.498,-68.15
Bolivia,Turkmenistan,BOL,TKM,4,37.95,58.3833,-19.041,-65.2595
Bolivia,Tuvalu,BOL,,1,-8.5167,179.2166,-16.498,-68.15
